Year,state_name,state_cd,Population,IncarcerationRate,Inmates,state_id
2011,Kansas,KS,2869965,324,9299,20
2011,Kentucky,KY,4370038,478.97,20931,21
2011,Louisiana,LA,4575972,865.25,39594,22
2011,Maine,ME,1327930,146.86,1950,23
2011,Maryland,MD,5843833,379.51,22178,24
2011,Massachusetts,MA,6612270,205,13555,25
2011,Michigan,MI,9875736,434.16,42876,26
2011,Minnesota,MN,5348036,182.7,9771,27
2011,Mississippi,MS,2978464,690.34,20562,28
2011,Missouri,MO,6010544,512.39,30798,29
2011,Montana,MT,997661,367.22,3664,30
2011,Nebraska,NE,1842232,243.94,4494,31
2011,Nevada,NV,2718586,461.26,12540,32
2011,New Hampshire,NH,1318109,198.11,2611,33
2011,New Jersey,NJ,8842614,269.26,23810,34
2011,New Mexico,NM,2078407,329.14,6841,35
2011,New York,NY,19521745,282.81,55209,36
2011,North Carolina,NC,9651502,361.74,34913,37
2011,North Dakota,ND,685242,205.54,1408,38
2011,Ohio,OH,11544757,441.44,50964,39
2011,Oklahoma,OK,3786527,632.16,23937,40
2011,Oregon,OR,3867644,372.22,14396,41
2011,Pennsylvania,PA,12743995,402.86,51340,42
2011,Rhode Island,RI,1052020,196.54,2068,44
2011,South Carolina,SC,4673054,473.08,22107,45
2011,South Dakota,SD,824171,426.02,3511,46
2011,Tennessee,TN,6398389,442.96,28342,47
2011,Texas,TX,25657477,632.67,162327,48
2011,United States,US,311721632,491.93,1533458,0
2011,Utah,UT,2815324,242.56,6829,49
2011,Vermont,VT,626450,255.1,1598,50
2011,Virginia,VA,8110188,468.04,37959,51
2011,Washington,WA,6822112,259.54,17706,53
2011,West Virginia,WV,1854982,366.64,6801,54
2011,Wisconsin,WI,5708785,384.64,21958,55
2011,Wyoming,WY,567631,381.65,2166,56
2012,Alabama,AL,4817484,650.49,31337,1
2012,Alaska,AK,731081,405.23,2963,2
2012,Arizona,AZ,6556236,582.8,38210,4
2012,Arkansas,AR,2949300,494.23,14576,5
2012,California,CA,38062780,351.2,133677,6
2012,Colorado,CO,5191709,392.17,20360,8
2012,Connecticut,CT,3594362,332.56,11953,9
2012,Delaware,DE,916881,448.37,4111,10
2012,Federal,FD,314112078,62.39,195975,57
2012,Florida,FL,19355257,524.46,101510,12
2012,Georgia,GA,9919000,542.01,53762,13
2012,Hawaii,HI,1392766,273.18,3805,15
2012,Idaho,ID,1595590,498.84,7959,16
2012,Illinois,IL,12873763,382.81,49282,17
2012,Indiana,IN,6537632,439.95,28762,18
2012,Iowa,IA,3075935,281.74,8666,19
2012,Kansas,KS,2885966,324.58,9367,20
2012,Kentucky,KY,4383465,489.19,21443,21
2012,Louisiana,LA,4604744,870.12,40067,22
2012,Maine,ME,1328592,145.37,1931,23
2012,Maryland,MD,5891819,360.3,21228,24
2012,Massachusetts,MA,6655829,198.99,13244,25
2012,Michigan,MI,9884781,440.75,43568,26
2012,Minnesota,MN,5380615,184.17,9910,27
2012,Mississippi,MS,2986137,716.71,21402,28
2012,Missouri,MO,6025281,517.96,31209,29
2012,Montana,MT,1005163,357.86,3597,30
2012,Nebraska,NE,1855487,246.54,4575,31
2012,Nevada,NV,2755245,459.86,12670,32
2012,New Hampshire,NH,1321297,211.16,2790,33
2012,New Jersey,NJ,8876000,261.34,23197,34
2012,New Mexico,NM,2084594,314.8,6562,35
2012,New York,NY,19607140,275.58,54033,36
2012,North Carolina,NC,9748181,357.18,34818,37
2012,North Dakota,ND,701705,213.46,1498,38
2012,Ohio,OH,11550901,440.38,50868,39
2012,Oklahoma,OK,3817059,647.9,24731,40
2012,Oregon,OR,3898684,378.26,14747,41
2012,Pennsylvania,PA,12770043,398.21,50851,42
2012,Rhode Island,RI,1052637,190.15,2002,44
2012,South Carolina,SC,4722621,457.96,21627,45
2012,South Dakota,SD,834504,434.5,3626,46
2012,Tennessee,TN,6455177,438.2,28287,47
2012,Texas,TX,26094422,601.23,156888,48
2012,United States,US,314112078,479.72,1506858,0
2012,Utah,UT,2855194,242.12,6913,49
2012,Vermont,VT,626138,242.35,1517,50
2012,Virginia,VA,8193422,450.7,36928,51
2012,Washington,WA,6896325,249.03,17174,53
2012,West Virginia,WV,1856313,378.45,7025,54
2012,Wisconsin,WI,5724888,356.88,20431,55
2012,Wyoming,WY,576893,379.49,2189,56
2013,Alabama,AL,4833996,647.41,31296,1
2013,Alaska,AK,737259,363.83,2682,2
2013,Arizona,AZ,6634997,584.31,38769,4
2013,Arkansas,AR,2958765,579.04,17133,5
2013,California,CA,38431393,352.03,135291,6
2013,Colorado,CO,5272086,383.26,20206,8
2013,Connecticut,CT,3599341,337.95,12164,9
2013,Delaware,DE,925240,441.81,4088,10
2013,Federal,FD,316497531,61.4,194329,57
2013,Florida,FL,19600311,521.58,102231,12
2013,Georgia,GA,9994759,532.2,53193,13
2013,Hawaii,HI,1408987,255.75,3604,15
2013,Idaho,ID,1612843,507.49,8185,16
2013,Illinois,IL,12890552,377.49,48660,17
2013,Indiana,IN,6570713,454.12,29839,18
2013,Iowa,IA,3092341,279.12,8631,19
2013,Kansas,KS,2895801,327.72,9490,20
2013,Kentucky,KY,4399583,461.26,20294,21
2013,Louisiana,LA,4629284,846.81,39201,22
2013,Maine,ME,1328702,148.31,1971,23
2013,Maryland,MD,5938737,352.2,20916,24
2013,Massachusetts,MA,6708874,191.93,12877,25
2013,Michigan,MI,9898193,441.17,43668,26
2013,Minnesota,MN,5422060,189.11,10254,27
2013,Mississippi,MS,2992206,692.8,20730,28
2013,Missouri,MO,6044917,520.78,31481,29
2013,Montana,MT,1014864,357.24,3626,30
2013,Nebraska,NE,1868969,262.79,4912,31
2013,Nevada,NV,2791494,458.62,12802,32
2013,New Hampshire,NH,1322616,214.95,2843,33
2013,New Jersey,NJ,8911502,251.5,22413,34
2013,New Mexico,NM,2086895,320.43,6687,35
2013,New York,NY,19695680,270.85,53346,36
2013,North Carolina,NC,9848917,355.4,35004,37
2013,North Dakota,ND,723857,205.92,1491,38
2013,Ohio,OH,11572005,446.49,51667,39
2013,Oklahoma,OK,3853118,702.77,27079,40
2013,Oregon,OR,3928068,384.29,15095,41
2013,Pennsylvania,PA,12781296,400.49,51187,42
2013,Rhode Island,RI,1053354,193.37,2037,44
2013,South Carolina,SC,4771929,446.41,21302,45
2013,South Dakota,SD,845510,432.25,3655,46
2013,Tennessee,TN,6497269,437.11,28400,47
2013,Texas,TX,26505637,599.5,158902,48
2013,United States,US,316497531,477.37,1510869,0
2013,Utah,UT,2902787,241.9,7022,49
2013,Vermont,VT,626855,251.28,1575,50
2013,Virginia,VA,8270345,445.55,36849,51
2013,Washington,WA,6973742,255.68,17831,53
2013,West Virginia,WV,1853595,367.74,6816,54
2013,Wisconsin,WI,5742953,370.08,21254,55
2013,Wyoming,WY,583223,395.69,2308,56
2014,Alabama,AL,4849377,633.2,30706,1
2014,Alaska,AK,736732,374.3,2758,2
2014,Arizona,AZ,6731484,593.18,39930,4
2014,Arkansas,AR,2966369,599.36,17779,5
2014,California,CA,38802500,349.16,135484,6
2014,Colorado,CO,5355866,382.9,20507,8
2014,Connecticut,CT,3596677,325.96,11724,9
2014,Delaware,DE,935614,440.36,4120,10
2014,Federal,FD,318857056,59.79,190645,57
2014,Florida,FL,19893297,513.32,102116,12
2014,Georgia,GA,10097343,517.49,52252,13
2014,Hawaii,HI,1419561,257.21,3651,15
2014,Idaho,ID,1634464,488.94,7992,16
2014,Illinois,IL,12880580,374.69,48262,17
2014,Indiana,IN,6596855,442.43,29187,18
2014,Iowa,IA,3107126,282.21,8768,19
2014,Kansas,KS,2904021,321.81,9345,20
2014,Kentucky,KY,4413457,474.2,20929,21
2014,Louisiana,LA,4649676,815.72,37928,22
2014,Maine,ME,1330089,152.55,2029,23
2014,Maryland,MD,5976407,345.76,20664,24
2014,Massachusetts,MA,6745408,188.49,12714,25
2014,Michigan,MI,9909877,437.03,43310,26
2014,Minnesota,MN,5457173,194.26,10601,27
2014,Mississippi,MS,2994079,596.51,17860,28
2014,Missouri,MO,6063589,525.54,31866,29
2014,Montana,MT,1023579,359.97,3685,30
2014,Nebraska,NE,1881503,283.14,5327,31
2014,Nevada,NV,2839099,434.2,12327,32
2014,New Hampshire,NH,1326813,219.39,2911,33
2014,New Jersey,NJ,8938175,240.94,21536,34
2014,New Mexico,NM,2085572,329.07,6863,35
2014,New York,NY,19746227,264.78,52283,36
2014,North Carolina,NC,9943964,358.08,35607,37
2014,North Dakota,ND,739482,214.12,1583,38
2014,Ohio,OH,11594163,443.61,51432,39
2014,Oklahoma,OK,3878051,700.07,27149,40
2014,Oregon,OR,3970239,377.57,14991,41
2014,Pennsylvania,PA,12787209,393.72,50346,42
2014,Rhode Island,RI,1055173,177.86,1877,44
2014,South Carolina,SC,4832482,428.7,20717,45
2014,South Dakota,SD,853175,420.6,3588,46
2014,Tennessee,TN,6549352,437.42,28648,47
2014,Texas,TX,26956958,583.58,157315,48
2014,United States,US,318857056,471.32,1502822,0
2014,Utah,UT,2942902,237.05,6976,49
2014,Vermont,VT,626562,240.73,1508,50
2014,Virginia,VA,8326289,449.43,37421,51
2014,Washington,WA,7061530,254.23,17952,53
2014,West Virginia,WV,1850326,371.84,6880,54
2014,Wisconsin,WI,5757564,371.17,21370,55
2014,Wyoming,WY,584153,407.67,2381,56
